odprecid,programyear,program,ceid,cename,typeofagency,typeoforg,esc,tdaregion,siteid,sitename,countydistrictcode,cecounty,sitecounty,claimdate,breakfastdays,breakfast,breakfasttotal,amsnackdays,amsnack,amsnacktotal,lunchdays,lunch,lunchtotal,pmsnackdays,pmsnack,pmsnacktotal,supperdays,supper,suppertotal,totalsnacks,totalmealssnacks,secondbreakfast,secondamsnack,secondlunch,secondpmsnack,secondsupper
00032-0109,2023,SEAMLESS_SUMMER_OPTION_MEALS,00032,BASTROP ISD,Educational Institution,Public,13,4,0109,BLUEBONNET ELEMENTARY SCHOOL,011-901,BASTROP,BASTROP,2023-07-01T00:00:00.000,10,398,398,0,0,0,10,535,535,0,0,0,0,0,0,0,933,,,,,
00032-0110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00032,BASTROP ISD,Educational Institution,Public,13,4,0110,LOST PINES ELEMENTARY SCHOOL,011-901,BASTROP,BASTROP,2023-05-01T00:00:00.000,2,10,10,0,0,0,2,17,17,0,0,0,0,0,0,0,27,,,,,
00032-0110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00032,BASTROP ISD,Educational Institution,Public,13,4,0110,LOST PINES ELEMENTARY SCHOOL,011-901,BASTROP,BASTROP,2023-06-01T00:00:00.000,17,44,44,0,0,0,17,104,104,0,0,0,0,0,0,0,148,,,,,
00032-0110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00032,BASTROP ISD,Educational Institution,Public,13,4,0110,LOST PINES ELEMENTARY SCHOOL,011-901,BASTROP,BASTROP,2023-07-01T00:00:00.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
00033-0041,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,0041,ELGIN MIDDLE SCHOOL,011-902,BASTROP,BASTROP,2023-06-01T00:00:00.000,20,1092,1092,0,0,0,20,1466,1466,0,0,0,0,0,0,0,2558,0,0,0,0,0
00033-0101,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,0101,BOOKER T. WASHINGTON,011-902,BASTROP,BASTROP,2023-06-01T00:00:00.000,20,2461,2461,0,0,0,20,2409,2409,0,0,0,0,0,0,0,4870,0,0,0,0,0
00033-0102,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,0102,ELGIN ELEMENTARY,011-902,BASTROP,BASTROP,2023-06-01T00:00:00.000,20,1472,1472,0,0,0,20,2984,2984,0,0,0,0,0,0,0,4456,0,0,0,0,0
00033-0103,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00033,ELGIN ISD,Educational Institution,School Food Authority,13,4,0103,NEIDIG ELEMENTARY,011-902,BASTROP,BASTROP,2023-06-01T00:00:00.000,20,1330,1330,0,0,0,20,1494,1494,0,0,0,0,0,0,0,2824,0,0,0,0,0
00034-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,0002,SMITHVILLE H S,011-904,BASTROP,BASTROP,2023-05-01T00:00:00.000,0,0,0,0,0,0,2,160,160,0,0,0,0,0,0,0,160,,,,,
00034-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,0002,SMITHVILLE H S,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,22,1522,1522,0,0,0,22,319,319,0,0,0,0,0,0,0,1841,,,,,
00034-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,0002,SMITHVILLE H S,011-904,BASTROP,BASTROP,2023-07-01T00:00:00.000,6,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,299,,,,,
00034-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,0041,SMITHVILLE J H,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,14,158,158,0,0,0,14,273,273,0,0,0,14,185,185,0,616,,,,,
00034-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,0101,SMITHVILLE EL,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,20,780,780,0,0,0,20,1639,1639,0,0,0,0,0,0,0,2419,,,,,
00034-1201,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,1201,MLK PARK,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,355,355,0,0,0,0,0,0,0,355,,,,,
00034-1202,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,1202,BLUEBONNET CIRCLE,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,0,0,0,0,0,0,20,457,457,0,0,0,0,0,0,0,457,,,,,
00034-1204,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,1204,River Bend Park,011-904,BASTROP,BASTROP,2023-07-01T00:00:00.000,0,0,0,0,0,0,1,98,98,1,98,98,0,0,0,98,196,,,,,
00034-1208,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,1208,Smithville Rec Center,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,11,300,300,0,0,0,11,300,300,0,0,0,11,122,122,0,722,,,,,
00034-1209,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,1209,SMITHVILLE PUBLIC LIBRARY,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,0,0,0,0,0,0,6,48,48,0,0,0,0,0,0,0,48,,,,,
00034-1228,2023,SEAMLESS_SUMMER_OPTION_MEALS,00034,SMITHVILLE ISD,Educational Institution,Public,13,4,1228,SMITHVILLE COMMUNITY GARDENS,011-904,BASTROP,BASTROP,2023-06-01T00:00:00.000,0,0,0,0,0,0,4,61,61,0,0,0,0,0,0,0,61,,,,,
00035-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00035,MCDADE ISD,Educational Institution,Public,13,4,0101,MCDADE EL,011-905,BASTROP,BASTROP,2023-07-01T00:00:00.000,8,115,115,0,0,0,8,195,195,0,0,0,0,0,0,0,310,,,,,
00036-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00036,SEYMOUR ISD,Educational Institution,Public,9,2,0101,SEYMOUR EL,012-901,BAYLOR,BAYLOR,2023-05-01T00:00:00.000,6,145,145,0,0,0,6,266,266,0,0,0,0,0,0,0,411,,,,,
00036-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00036,SEYMOUR ISD,Educational Institution,Public,9,2,0101,SEYMOUR EL,012-901,BAYLOR,BAYLOR,2023-06-01T00:00:00.000,13,201,201,0,0,0,13,359,359,0,0,0,0,0,0,0,560,,,,,
00038-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0041,MORENO J H,013-901,BEE,BEE,2023-07-01T00:00:00.000,20,12,12,0,0,0,20,155,155,0,0,0,0,0,0,0,167,,,,,
00038-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0102,FADDEN-MCKEOWN-CHAMBLISS ELEMENTARY,013-901,BEE,BEE,2023-05-01T00:00:00.000,1,133,133,0,0,0,1,315,315,0,0,0,0,0,0,0,448,,,,,
00038-0102,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0102,FADDEN-MCKEOWN-CHAMBLISS ELEMENTARY,013-901,BEE,BEE,2023-06-01T00:00:00.000,13,1474,1474,0,0,0,13,2856,2856,0,0,0,0,0,0,0,4330,,,,,
00082-0028,2023,SEAMLESS_SUMMER_OPTION_MEALS,00082,SAN ANTONIO ISD,Educational Institution,Public,20,4,0028,CAST MED HS,015-907,BEXAR,BEXAR,2023-07-01T00:00:00.000,15,306,306,0,0,0,14,355,355,0,0,0,0,0,0,0,661,,,,,
00038-0105,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0105,HAMPTON-MORENO-DUGAT EARLY CHILDHOOD CENTER,013-901,BEE,BEE,2023-05-01T00:00:00.000,1,63,63,0,0,0,1,69,69,0,0,0,0,0,0,0,132,,,,,
00038-0105,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0105,HAMPTON-MORENO-DUGAT EARLY CHILDHOOD CENTER,013-901,BEE,BEE,2023-06-01T00:00:00.000,13,700,700,0,0,0,13,1002,1002,0,0,0,0,0,0,0,1702,,,,,
00038-0110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0110,"Boys & Girls Club of Beeville,INC",013-901,BEE,BEE,2023-05-01T00:00:00.000,2,21,21,0,0,0,2,50,50,0,0,0,0,0,0,0,71,,,,,
00038-0110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0110,"Boys & Girls Club of Beeville,INC",013-901,BEE,BEE,2023-06-01T00:00:00.000,21,299,299,0,0,0,21,799,799,0,0,0,0,0,0,0,1098,,,,,
00038-0110,2023,SEAMLESS_SUMMER_OPTION_MEALS,00038,BEEVILLE ISD,Educational Institution,Public,2,5,0110,"Boys & Girls Club of Beeville,INC",013-901,BEE,BEE,2023-07-01T00:00:00.000,20,259,259,0,0,0,20,819,819,0,0,0,0,0,0,0,1078,,,,,
00040-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00040,PETTUS ISD,Educational Institution,Public,2,5,0101,PETTUS EL,013-903,BEE,BEE,2023-06-01T00:00:00.000,5,234,234,0,0,0,5,356,356,0,0,0,0,0,0,0,590,,,,,
00041-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,0001,SKIDMORE-TYNAN H S,013-905,BEE,BEE,2023-06-01T00:00:00.000,0,0,0,0,0,0,12,244,244,0,0,0,0,0,0,0,244,,,,,
00041-0041,2023,SEAMLESS_SUMMER_OPTION_MEALS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,0041,SKIDMORE-TYNAN J H,013-905,BEE,BEE,2023-06-01T00:00:00.000,0,0,0,0,0,0,12,304,304,0,0,0,0,0,0,0,304,,,,,
00041-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00041,SKIDMORE-TYNAN ISD,Educational Institution,Public,2,5,0101,SKIDMORE-TYNAN EL,013-905,BEE,BEE,2023-06-01T00:00:00.000,0,0,0,0,0,0,8,38,38,0,0,0,0,0,0,0,38,,,,,
00042-0003,2023,SEAMLESS_SUMMER_OPTION_MEALS,00042,"PRIORITY SYSTEMS, INC.",Educational Institution,Charter,12,2,0003,COVE CHARTER ACADEMY,014-803,BELL,CORYELL,2023-05-01T00:00:00.000,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,,,,,
00082-0028,2023,SEAMLESS_SUMMER_OPTION_MEALS,00082,SAN ANTONIO ISD,Educational Institution,Public,20,4,0028,CAST MED HS,015-907,BEXAR,BEXAR,2023-08-01T00:00:00.000,4,102,102,0,0,0,4,104,104,0,0,0,0,0,0,0,206,,,,,
00042-0003,2023,SEAMLESS_SUMMER_OPTION_MEALS,00042,"PRIORITY SYSTEMS, INC.",Educational Institution,Charter,12,2,0003,COVE CHARTER ACADEMY,014-803,BELL,CORYELL,2023-06-01T00:00:00.000,16,466,466,0,0,0,16,594,594,0,0,0,0,0,0,0,1060,,,,,
00042-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00042,"PRIORITY SYSTEMS, INC.",Educational Institution,Charter,12,2,0101,TEMPLE CHARTER ACADEMY,014-803,BELL,BELL,2023-05-01T00:00:00.000,2,1,1,0,0,0,2,6,6,0,0,0,0,0,0,0,7,,,,,
00042-0101,2023,SEAMLESS_SUMMER_OPTION_MEALS,00042,"PRIORITY SYSTEMS, INC.",Educational Institution,Charter,12,2,0101,TEMPLE CHARTER ACADEMY,014-803,BELL,BELL,2023-06-01T00:00:00.000,17,651,651,0,0,0,17,1149,1149,0,0,0,0,0,0,0,1800,,,,,
00044-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00044,BARTLETT ISD,Educational Institution,Public,12,2,0001,BARTLETT SCHOOLS,014-902,BELL,BELL,2023-05-01T00:00:00.000,1,63,63,0,0,0,1,73,73,0,0,0,0,0,0,0,136,,,,,
00044-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00044,BARTLETT ISD,Educational Institution,Public,12,2,0001,BARTLETT SCHOOLS,014-902,BELL,BELL,2023-06-01T00:00:00.000,22,1759,1759,0,0,0,22,2117,2117,0,0,0,0,0,0,0,3876,,,,,
00045-0044,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0044,SOUTH BELTON MIDDLE,014-903,BELL,BELL,2023-05-01T00:00:00.000,2,6,6,0,0,0,2,12,12,0,0,0,0,0,0,0,18,,,,,
00045-0044,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0044,SOUTH BELTON MIDDLE,014-903,BELL,BELL,2023-06-01T00:00:00.000,17,258,258,0,0,0,17,603,603,0,0,0,0,0,0,0,861,,,,,
00045-0103,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0103,MILLER HEIGHTS EL,014-903,BELL,BELL,2023-05-01T00:00:00.000,0,0,0,0,0,0,2,20,20,0,0,0,0,0,0,0,20,,,,,
00045-0103,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0103,MILLER HEIGHTS EL,014-903,BELL,BELL,2023-06-01T00:00:00.000,0,0,0,0,0,0,22,291,291,0,0,0,0,0,0,0,291,,,,,
00045-0103,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0103,MILLER HEIGHTS EL,014-903,BELL,BELL,2023-07-01T00:00:00.000,0,0,0,0,0,0,15,162,162,0,0,0,0,0,0,0,162,,,,,
00045-0104,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0104,SOUTHWEST EL,014-903,BELL,BELL,2023-05-01T00:00:00.000,0,0,0,0,0,0,2,24,24,0,0,0,0,0,0,0,24,,,,,
00045-0104,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0104,SOUTHWEST EL,014-903,BELL,BELL,2023-06-01T00:00:00.000,0,0,0,0,0,0,22,452,452,0,0,0,0,0,0,0,452,,,,,
00045-0104,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0104,SOUTHWEST EL,014-903,BELL,BELL,2023-07-01T00:00:00.000,0,0,0,0,0,0,15,229,229,0,0,0,0,0,0,0,229,,,,,
00045-0118,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0118,CHISHOLM TRAIL EL,014-903,BELL,BELL,2023-06-01T00:00:00.000,16,3367,3367,0,0,0,16,5313,5313,0,0,0,0,0,0,0,8680,,,,,
00045-0119,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0119,BELTON EARLY CHILDHOOD SCHOOL,014-903,BELL,BELL,2023-05-01T00:00:00.000,0,0,0,0,0,0,2,24,24,0,0,0,0,0,0,0,24,,,,,
00045-0119,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0119,BELTON EARLY CHILDHOOD SCHOOL,014-903,BELL,BELL,2023-06-01T00:00:00.000,0,0,0,0,0,0,22,780,780,0,0,0,0,0,0,0,780,,,,,
00045-0119,2023,SEAMLESS_SUMMER_OPTION_MEALS,00045,BELTON ISD,Educational Institution,Public,12,2,0119,BELTON EARLY CHILDHOOD SCHOOL,014-903,BELL,BELL,2023-07-01T00:00:00.000,0,0,0,0,0,0,15,484,484,0,0,0,0,0,0,0,484,,,,,
00046-1201,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,1201,HOLLAND ISD CAFETERIA,014-905,BELL,BELL,2023-05-01T00:00:00.000,7,142,142,0,0,0,7,227,227,0,0,0,0,0,0,0,369,0,0,0,0,0
00046-1201,2023,SUMMER_FOOD_SERVICE_PROG_MEALS,00046,HOLLAND ISD,Educational Institution,School Food Authority,12,2,1201,HOLLAND ISD CAFETERIA,014-905,BELL,BELL,2023-06-01T00:00:00.000,17,700,700,0,0,0,17,1006,1006,0,0,0,0,0,0,0,1706,0,0,0,0,0
00047-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0001,KILLEEN H S,014-906,BELL,BELL,2023-06-01T00:00:00.000,16,1460,1460,0,0,0,16,1334,1334,0,0,0,0,0,0,0,2794,,,,,
00047-0001,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0001,KILLEEN H S,014-906,BELL,BELL,2023-07-01T00:00:00.000,15,843,843,0,0,0,15,812,812,0,0,0,0,0,0,0,1655,,,,,
00047-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0002,ELLISON H S,014-906,BELL,BELL,2023-06-01T00:00:00.000,15,899,899,0,0,0,0,0,0,0,0,0,0,0,0,0,899,,,,,
00047-0002,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0002,ELLISON H S,014-906,BELL,BELL,2023-07-01T00:00:00.000,6,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0,310,,,,,
00047-0004,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0004,GATEWAY H S,014-906,BELL,BELL,2023-06-01T00:00:00.000,15,507,507,0,0,0,0,0,0,0,0,0,0,0,0,0,507,,,,,
00047-0044,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0044,MANOR MIDDLE,014-906,BELL,BELL,2023-06-01T00:00:00.000,16,598,598,0,0,0,16,2706,2706,0,0,0,0,0,0,0,3304,,,,,
00047-0044,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0044,MANOR MIDDLE,014-906,BELL,BELL,2023-07-01T00:00:00.000,15,122,122,0,0,0,15,616,616,0,0,0,0,0,0,0,738,,,,,
00047-0046,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0046,EASTERN HILLS MIDDLE,014-906,BELL,BELL,2023-06-01T00:00:00.000,16,1251,1251,0,0,0,16,3969,3969,0,0,0,0,0,0,0,5220,,,,,
00047-0046,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0046,EASTERN HILLS MIDDLE,014-906,BELL,BELL,2023-07-01T00:00:00.000,15,90,90,0,0,0,15,367,367,0,0,0,0,0,0,0,457,,,,,
00047-0050,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0050,LIVE OAK RIDGE MIDDLE,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1541,1541,0,0,0,11,3959,3959,0,0,0,0,0,0,0,5500,,,,,
00047-0053,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0053,CHARLES PATTERSON MS,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1186,1186,0,0,0,11,3444,3444,0,0,0,0,0,0,0,4630,,,,,
00047-0054,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0054,Roy J. Smith,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,426,426,0,0,0,11,1505,1505,0,0,0,0,0,0,0,1931,,,,,
00047-0105,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0105,HARKER HEIGHTS EL,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1058,1058,0,0,0,11,1339,1339,0,0,0,0,0,0,0,2397,,,,,
00047-0115,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0115,NOLANVILLE EL,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,845,845,0,0,0,11,1444,1444,0,0,0,0,0,0,0,2289,,,,,
00047-0122,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0122,REECES CREEK EL,014-906,BELL,BELL,2023-06-01T00:00:00.000,8,434,434,0,0,0,8,728,728,0,0,0,0,0,0,0,1162,,,,,
00047-0123,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0123,CLEAR CREEK EL,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1107,1107,0,0,0,11,1345,1345,0,0,0,0,0,0,0,2452,,,,,
00047-0124,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0124,CEDAR VALLEY EL,014-906,BELL,BELL,2023-06-01T00:00:00.000,8,553,553,0,0,0,8,1134,1134,0,0,0,0,0,0,0,1687,,,,,
00047-0125,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0125,BROOKHAVEN EL,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1533,1533,0,0,0,11,2053,2053,0,0,0,0,0,0,0,3586,,,,,
00047-0129,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0129,MAXDALE ELEMENTARY,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1218,1218,0,0,0,11,2037,2037,0,0,0,0,0,0,0,3255,,,,,
00047-0131,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0131,IDUMA ELEMENTARY,014-906,BELL,BELL,2023-06-01T00:00:00.000,8,431,431,0,0,0,8,655,655,0,0,0,0,0,0,0,1086,,,,,
00082-0043,2023,SEAMLESS_SUMMER_OPTION_MEALS,00082,SAN ANTONIO ISD,Educational Institution,Public,20,4,0043,DAVIS MIDDLE,015-907,BEXAR,BEXAR,2023-06-01T00:00:00.000,19,576,576,0,0,0,19,594,594,0,0,0,0,0,0,0,1170,,,,,
00047-0132,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0132,OVETA CULP HOBBY ELEMENTARY SCHOOL,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1063,1063,0,0,0,11,1460,1460,0,0,0,0,0,0,0,2523,,,,,
00047-0135,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0135,SAEGERT ELEMENTARY,014-906,BELL,BELL,2023-06-01T00:00:00.000,15,2492,2492,0,0,0,15,2843,2843,0,0,0,0,0,0,0,5335,,,,,
00047-0137,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0137,RICHARD E. CAVAZOS EL,014-906,BELL,BELL,2023-06-01T00:00:00.000,8,407,407,0,0,0,8,710,710,0,0,0,0,0,0,0,1117,,,,,
00047-0138,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0138,HAYNES ELEMENTARY,014-906,BELL,BELL,2023-06-01T00:00:00.000,8,415,415,0,0,0,8,639,639,0,0,0,0,0,0,0,1054,,,,,
00047-0139,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0139,FOWLER ELEMENTARY,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1328,1328,0,0,0,11,1740,1740,0,0,0,0,0,0,0,3068,,,,,
00047-0140,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0140,Alice Douse,014-906,BELL,BELL,2023-06-01T00:00:00.000,11,1494,1494,0,0,0,11,1851,1851,0,0,0,0,0,0,0,3345,,,,,
00047-0141,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0141,Maude Moore Wood Elementary School,014-906,BELL,BELL,2023-06-01T00:00:00.000,16,1348,1348,0,0,0,16,2195,2195,0,0,0,0,0,0,0,3543,,,,,
00047-0141,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0141,Maude Moore Wood Elementary School,014-906,BELL,BELL,2023-07-01T00:00:00.000,15,315,315,0,0,0,15,690,690,0,0,0,0,0,0,0,1005,,,,,
00047-0142,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0142,Pershing Park Elementary,014-906,BELL,BELL,2023-06-01T00:00:00.000,8,606,606,0,0,0,8,908,908,0,0,0,0,0,0,0,1514,,,,,
00047-0143,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0143,Killeen Elementary,014-906,BELL,BELL,2023-06-01T00:00:00.000,15,2429,2429,0,0,0,15,3050,3050,0,0,0,0,0,0,0,5479,,,,,
00047-0143,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0143,Killeen Elementary,014-906,BELL,BELL,2023-07-01T00:00:00.000,7,100,100,0,0,0,7,124,124,0,0,0,0,0,0,0,224,,,,,
00047-0144,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,0144,Clifton Park Elementary,014-906,BELL,BELL,2023-06-01T00:00:00.000,8,358,358,0,0,0,8,587,587,0,0,0,0,0,0,0,945,,,,,
00047-1202,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,1202,BOYS & GIRLS CLUB (WOODY HALL UNIT),014-906,BELL,BELL,2023-06-01T00:00:00.000,19,1427,1427,0,0,0,19,2946,2946,0,0,0,0,0,0,0,4373,,,,,
00047-1202,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,1202,BOYS & GIRLS CLUB (WOODY HALL UNIT),014-906,BELL,BELL,2023-07-01T00:00:00.000,15,880,880,0,0,0,15,2699,2699,0,0,0,0,0,0,0,3579,,,,,
00047-4417,2023,SEAMLESS_SUMMER_OPTION_MEALS,00047,KILLEEN ISD,Educational Institution,Public,12,2,4417,Extreme Cheer and Tumble,014-906,BELL,BELL,2023-06-01T00:00:00.000,19,323,323,0,0,0,19,647,647,0,0,0,0,0,0,0,970,,,,,
