dataset_id,title,description,created_at,updated_at,rows_updated_at,permalink,matched_query_terms,had_sample_fetch,sample_fetch_error,columns_present,has_mealservicetype,has_ruralorurbancode,has_sitetype,already_known_nc_source
576c-rzf7,2024-2025 Monthly SNP School Meals & Snacks Served,"<b><a href=https://form.jotform.com/210556567409057 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for School Nutrition Data</a></b><p>


<b>About the Dataset</b><br>
This dataset contains claims information for paid or approved to pay <b>meal reimbursement for sites participating in school nutrition programs for program year 2024-2025.</b><p>

An overview of <b>all SNP data available</b> on the Texas Open Data Portal can be found at our <b><a hre",2024-08-22T15:44:40.000Z,2026-01-12T16:54:06.000Z,,https://data.texas.gov/d/576c-rzf7,"""2024-2025"", ""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
57ze-riwq,Child and Adult Care Food Programs (CACFP) – Day Care Homes – Site-Level Contact and Program Participation – Program Year 2016-2017,"<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for Day Care Home (DCH) providers approved to operate under the Child and Adult Care Food Program (CACFP) during program year 2016-2017.</b> Contracting Entity (CE) sponsors can participate in more than one CACFP program. The CACFP program year begins October 1 and ends September 30.<p>

This dataset only includes information for Texas Day Care Home providers participating in CACFP.  <b>For data o",2018-12-04T15:35:09.000Z,2025-04-24T17:56:26.000Z,,https://data.texas.gov/d/57ze-riwq,"""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype",False,False,False,False
585d-vfmy,School Nutrition Program - Site Map - 2022-2023,"<b><a href=https://form.jotform.com/210556567409057 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for School Nutrition Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains <b>contact information and program participation information for all School Nutrition Program (SNP) meal sites approved by TDA to operate during the 2022-2023 program year.</b> The school nutrition program year begins July 1 and ends June 30.<p>

An overview of <",2022-07-22T20:27:23.000Z,2025-12-15T20:56:23.000Z,,https://data.texas.gov/d/585d-vfmy,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
5b5g-cmfi,2015-2016 Monthly CACP Child Center Meals and Snacks Served,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>
This data set contains claims information for <b>meal reimbursement for sites participating in CACFP as child centers for the program year 2015-2016. This includes Child Care Centers, At-Risk centers, Head Start sites, Outside School Hours sites, and Emergency",2023-04-28T19:38:20.000Z,2023-06-02T20:25:49.000Z,,https://data.texas.gov/d/5b5g-cmfi,"""All Summer Sites"", ""Summer Sites""",False,empty,,False,False,False,False
5czq-tm8j,Summer Meal Programs - Site Map - 2020,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>


<b>About the Dataset</b><br>
This dataset contains <b>contact and program participation information for summer meal sites approved by TDA to operate between March 2020 and September 2020 (Program Year 2020). </b> Summer meal programs typically operate June through the end of August.  <p>

In March 2020, USDA",2024-01-12T21:12:13.000Z,2024-01-12T21:14:51.000Z,,https://data.texas.gov/d/5czq-tm8j,"""All Summer Sites"", ""Contact and Program Participation"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
5dhw-qzbs,TCA All Approved Grants FY24,"The Texas Commission on the Arts funds a wide variety of arts and cultural activities across the state. This is a list of all the grants approved by the Commission. These grant activities will occur sometime within fiscal year 2024 (Sept 1, 2023 through August 31, 2024).",2024-07-16T15:00:39.000Z,2024-07-16T15:03:51.000Z,,https://data.texas.gov/d/5dhw-qzbs,"""2023-2024""",True,,,False,False,False,False
5ejx-uftk,School Nutrition Programs - Contact Information and Site-Level Program Participation - Program Year 2024-2025,"<b><a href=https://form.jotform.com/210556567409057 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for School Nutrition Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains <b>contact information and program participation information for all School Nutrition Program (SNP) meal sites approved by TDA to operate during the 2024-2025 program year.</b>  Contracting Entities (CE) or sites they sponsor may cancel or terminate participation",2024-07-02T16:50:38.000Z,2026-01-12T16:48:27.000Z,,https://data.texas.gov/d/5ejx-uftk,"""2024-2025"", ""All Summer Sites"", ""Contact and Program Participation"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, reporttype, operationstartdate, operationenddate",False,False,False,False
5mmn-a6gk,Summer Food Service Program (SFSP) and Seamless Summer Option (SSO) - Meal Count Information - Program Period 2016,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>


<b>About the Dataset</b><br>
This dataset contains  <b>site-level meal counts from approved TDA claims for Seamless Summer Option (SSO) and Summer Food Service Program (SFSP) in summer 2016.</b> Summer meal programs operate mid-May through August unless otherwise noted. <p>

Meal reimbursement data is collec",2023-05-16T12:52:35.000Z,2023-05-23T16:20:47.000Z,,https://data.texas.gov/d/5mmn-a6gk,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, siteid, programyear, program",False,False,False,False
5nbk-mwjk,2019-2020 School Nutrition Program (SNP) Meals and Snacks Served,"Total SBP breakfast, NSLP lunches, and ASCP snacks served during program year 2019-2020. Meal counts are based on approved claims submitted for meal reimbursement. Due to USDA flexibilities offered during COVID, school meals were also served through summer meal programs.",2024-05-03T18:16:02.000Z,2024-05-03T18:20:20.000Z,,https://data.texas.gov/d/5nbk-mwjk,"""Summer Meal Programs""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
5rcs-d8uj,2022-2023 Monthly CACFP Child Center Meals & Snacks Served,"<b><a href=https://form.jotform.com/212794867706167 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Child and Adult Care Food Program (CACFP) Data</a></b><p>

<b>About the Dataset</b><br>
This data set contains claims information for <b>meal reimbursement for sites participating in CACFP as child centers for the program year 2022-2023. This includes Child Care Centers, At-Risk centers, Head Start sites, Outside School Hours sites, and Emergency",2022-11-03T19:35:45.000Z,2024-04-03T18:20:02.000Z,,https://data.texas.gov/d/5rcs-d8uj,"""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
5rqg-tzbd,"SNP FFVP Claim Year Summary, PY19-PY25","<b>This dataset includes a site-level summary of FFVP reimbursement by month including claim receipt date and payment date for sites participating in the School Nutrition Program's (SNP) Fresh Fruit and Vegetable Program (FFVP) for program years 2018-2019 (PY19) to 2024-2025 (PY25). </b>

School Nutrition Programs include National School Lunch Program (NSLP), School Breakfast Program (SBP), Special Milk Program (SMP), and After School Care Program (ASCP - snacks). 

This dataset is part of a col",2026-02-20T15:58:41.000Z,2026-03-13T18:37:30.000Z,,https://data.texas.gov/d/5rqg-tzbd,"""2024-2025"", ""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype, program",False,False,False,False
5tck-qwae,2016-2017 CACFP Centers Sponsor List - CE Measure,Count of CEs approved at one time to sponsor CACFP Centers for 2016-2017. Data is based on the CACFP Centers Contacts and Program Participation for Program Year 2015-2017.,2023-06-26T18:41:35.000Z,2025-04-25T14:56:43.000Z,,https://data.texas.gov/d/5tck-qwae,"""Contact and Program Participation""",True,,"ceid, programyear",False,False,False,False
5zr5-timm,2016-2017 CACFP Day Care Home Sponsors,"Contracting Entity(CE)/Sponsor -level contact information for CACFP participants approved for Program Year 2016-2017, including CEs that have terminated or cancelled participation after initial approval.",2023-07-26T15:32:14.000Z,2025-04-24T17:56:26.000Z,,https://data.texas.gov/d/5zr5-timm,"""Contact and Program Participation""",True,,"ceid, programyear, reporttype",False,False,False,False
65hs-8285,2025-2026 CACFP Child Center Meals and Snacks,"Total breakfast, lunches, and snacks served through CACFP for Child Care Centers, At-Risk sites, Head Start sites, Outside School Hours sites, and Emergency Shelters for program year 2025-2026. Meal counts are based on approved claims submitted for meal reimbursement.",2025-11-21T21:01:42.000Z,2025-11-21T21:09:12.000Z,,https://data.texas.gov/d/65hs-8285,"""2025-2026""",False,"HTTPError: 403 Client Error: Forbidden.
	no row or column access to non-tabular tables",,False,False,False,False
6agh-k7hx,Summer Meal Programs - Summer Food Service Program (SFSP) - Meal Reimbursement - Oct 2020-Sep 2021,"<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b><p>

<b>About the Dataset</b><br>
This dataset contains <b> reimbursement for meals served by Contracting Entities (CEs) participating in the Summer Food Service Program (SFSP) between October 2020 and September 2021. </b> 

In March 2020, USDA began allowing flexibility in nutrition assistance program policies in",2021-10-06T17:36:16.000Z,2023-06-05T13:28:20.000Z,,https://data.texas.gov/d/6agh-k7hx,"""All Summer Sites"", ""Meal Service Type"", ""Summer Meal Programs"", ""Summer Sites""",True,,"ceid, programyear, reporttype",False,False,False,False
6db2-3t3x,"TEFAP CE Application, PY19-PY25","<b>This dataset includes the latest raw application data submitted by sponsors to TDA for participation in The Emergency Food Assistance Program (TEFAP) for program years 2018-2019 (PY19) to 2024-2025 (PY25).  </b>

Food Distribution Programs (FDP) reported on the Texas Open Data Portal include The Emergency Food Assistance Program (TEFAP), the Commodity Supplemental Food Program (CSFP), the Farmers Market Nutrition Program (FMNP), and Senior Farmers Market Nutrition Program (SFMNP). 

This data",2026-02-18T14:46:43.000Z,2026-03-10T20:27:15.000Z,,https://data.texas.gov/d/6db2-3t3x,"""2024-2025"", ""Contact and Program Participation""",True,,"ceid, programyear",False,False,False,False
6dh5-cse4,Superintendent Salary Report by District for School Year 2024-2025,Texas public school district superintendent salary information as of October 2024.,2023-02-15T16:44:10.000Z,2025-05-14T20:48:42.000Z,,https://data.texas.gov/d/6dh5-cse4,"""2024-2025""",True,,,False,False,False,False
6e9f-unai,Summer Meal Programs - Site Map - Summer 2025,"<b>This data is intended for reporting purposes only.</b>
Please visit <b> <a href=https://squaremeals.org/Programs/Summer-Meal-Programs/Summer-Meal-Site-Map target=""_blank"">SummerFood.org</a> </b>to find an open summer meal site near you or <b>dial 2-1-1 </b>to speak to an operator regarding food assistance.

<b><a href=https://form.jotform.com/212795081587163 target=""_blank"">Help us provide the most useful data by completing our ODP User Feedback Survey for Summer Meal Programs Data</a></b>
<p",2025-06-18T18:21:00.000Z,2026-02-06T19:45:49.000Z,,https://data.texas.gov/d/6e9f-unai,"""All Summer Sites"", ""Summer Meal Programs"", ""Summer Sites""",False,empty,,False,False,False,False
6egx-e6sx,"SFMNP Contracts, PY19-PY25","<b>This dataset includes the latest raw contract data submitted by sponsors to TDA for participation in the Seniors Farmers Market Nutrition Program (SFMNP) for program years 2018-2019 (PY19) to 2024-2025 (PY25).  </b>

Food Distribution Programs (FDP) reported on the Texas Open Data Portal include The Emergency Food Assistance Program (TEFAP), the Commodity Supplemental Food Program (CSFP), the Farmers Market Nutrition Program (FMNP), and Senior Farmers Market Nutrition Program (SFMNP). 

This ",2026-02-23T17:40:23.000Z,2026-03-10T13:38:02.000Z,,https://data.texas.gov/d/6egx-e6sx,"""2024-2025"", ""Summer Meal Programs""",True,,"ceid, programyear",False,False,False,False
